stop_frisk_id,stop_frisk_date,stop_frisk_time,year2,month2,day2,stop_was_initiated,record_status_code,issuing_officer_rank,issuing_officer_command_code,supervising_officer_rank,supervising_officer_command_code,supervising_action_corresponding_activity_log_entry_reviewed,location_in_out_code,jurisdiction_code,jurisdiction_description,observed_duration_minutes,suspected_crime_description,stop_duration_minutes,officer_explained_stop_flag,officer_not_explained_stop_description,other_person_stopped_flag,suspect_arrested_flag,suspect_arrest_offense,summons_issued_flag,summons_offense_description,officer_in_uniform_flag,id_card_identifies_officer_flag,shield_identifies_officer_flag,verbal_identifies_officer_flag,frisked_flag,searched_flag,other_contraband_flag,firearm_flag,knife_cutter_flag,other_weapon_flag,weapon_found_flag,physical_force_cew_flag,physical_force_draw_point_firearm_flag,physical_force_handcuff_suspect_flag,physical_force_oc_spray_used_flag,physical_force_other_flag,physical_force_restraint_used_flag,physical_force_verbal_instruction_flag,physical_force_weapon_impact_flag,backround_circumstances_violent_crime_flag,backround_circumstances_suspect_known_to_carry_weapon_flag,suspects_actions_casing_flag,suspects_actions_concealed_possession_weapon_flag,suspects_actions_decription_flag,suspects_actions_drug_transactions_flag,suspects_actions_identify_crime_pattern_flag,suspects_actions_lookout_flag,suspects_actions_other_flag,suspects_actions_proximity_to_scene_flag,search_basis_admission_flag,search_basis_consent_flag,search_basis_hard_object_flag,search_basis_incidental_to_arrest_flag,search_basis_other_flag,search_basis_outline_flag,demeanor_code,demeanor_of_person_stopped,suspect_reported_age,suspect_sex,suspect_race_description,suspect_height,suspect_weight,suspect_body_build_type,suspect_eye_color,suspect_hair_color,suspect_other_description,stop_location_precinct,stop_location_sector_code,stop_location_apartment,stop_location_full_address,stop_location_premises_name,stop_location_street_name,stop_location_x,stop_location_y,stop_location_zip_code,stop_location_patrol_boro_name,stop_location_boro_name,stop_id_anony,ask_for_consent_flg,consent_given_flg,stop_id
NA,2019-03-21,1899-12-31 16:12:00,2019,March,Thursday,Based on Radio Run,APP,POM,23,LT,23,NA,O,(null),(null),1,ROBBERY,8,Y,(null),Y,Y,ROBBERY,N,(null),N,(null),S,V,Y,Y,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),DE,NERVOUS,16,MALE,BLACK,6,170,MED,BRO,BLK,"DARK SHOES, BLUE JACKET, GRAY SWEATPANTS, BACKPACK",23,D,(null),411 EAST 114 STREET,NA,EAST 114 STREET,1002011,228741,(null),PBMN,MANHATTAN,1956,Y,Y,NA
NA,2019-04-12,1899-12-31 00:55:00,2019,April,Friday,Based on Radio Run,APP,POM,805,SGT,805,NA,(null),H,Housing,1,ASSAULT,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),DE,IRATE,(null),MALE,BLACK,6.2,195,THN,BRO,BLK,BLACK SHIRT BLUE JEANS WHITE UNDERSHIRT,23,A,(null),435 EAST 105 STREET,NA,EAST 105 STREET,1000970,226578,(null),PBMN,MANHATTAN,1981,N,N,NA
NA,2021-07-25,14:40:00,2021,July,Sunday,Based on C/W on Scene,APP,POM,005,SGT,005,Y,O,(null),(null),1,ASSAULT,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CONFUSED,36,MALE,BLACK,5.9,150,THN,BRO,BLK,BLACK TEE SHIRT BLUE PANTS AND GREEN SNEAKERS,005,B,(null),163 CHRYSTIE ST,NA,CHRYSTIE ST,986258,201821,NA,PBMS,MANHATTAN,NA,N,N,4335
NA,2021-09-01,05:28:00,2021,September,Wednesday,Based on Radio Run,APP,POF,042,LT,042,Y,O,P,PSB,1,OTHER,3,Y,(null),N,Y,OTHER,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),DE,APPARANTLY NORMAL,31,MALE,BLACK,5.8,160,THN,BRO,BLK,(null),042,D,(null),3250 3 AVE,NA,3 AVE,1009623,239614,NA,PBBX,BRONX,NA,N,N,5224
NA,2020-10-03,1899-12-31 21:11:00,2020,October,Saturday,Based on Radio Run,APP,POF,32,SGT,32,NA,O,P,PSB,20,RECKLESS ENDANGERMENT,33,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,NERVOUS,21,MALE,BLACK,5.8,170,MED,BLK,BLK,BLACK SWEATER,32,D,7C,263 W 153 ST,NA,W 153 ST,1001630,240843,10039,PBMN,MANHATTAN,NA,N,N,7403
NA,2020-06-05,1899-12-31 10:00:00,2020,June,Friday,Based on Self Initiated,APP,POM,50,SGT,50,NA,O,P,PSB,2,GRAND LARCENY AUTO,15,Y,(null),Y,Y,GRAND LARCENY AUTO,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),Y,(null),(null),SA,CALM,NA,MALE,WHITE HISPANIC,5.8,160,THN,BRO,BLK,(null),50,B,(null),5740 BROADWAY,NA,BROADWAY,1011474,260903,10463,PBBX,BRONX,NA,N,N,5243
NA,2021-10-21,22:49:00,2021,October,Thursday,Based on Self Initiated,APP,POM,044,SGT,044,Y,O,P,PSB,1,CPW,2,N,SUBJECT WAS ARRESTED,N,Y,CPW,N,(null),Y,(null),(null),(null),Y,Y,N,Y,(null),(null),Y,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),DE,NERVOUS,22,MALE,WHITE HISPANIC,6.1,160,THN,BRO,BLK,(null),044,E,(null),1571 SHERIDAN AVE,NA,SHERIDAN AVE,1008838,246307,NA,PBBX,BRONX,NA,N,N,6557
1334,2018-02-14,1899-12-31 14:30:00,2018,February,Wednesday,Based on Radio Run,APP,POM,112,SGT,112,Y,(null),P,PSB,0,PETIT LARCENY,2,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,CALM,32,MALE,ASIAN / PACIFIC ISLANDER,5.8,(null),THN,BRO,BRO,N/A,112,F,(null),66 ROAD && 110 STREET,(null),66 ROAD,1026997,205368,(null),PBQN,QUEENS,NA,NA,NA,NA
NA,2019-01-27,1899-12-31 04:08:00,2019,January,Sunday,Based on Radio Run,APP,POM,43,LT,43,NA,I,P,PSB,2,ASSAULT,32,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),DE,CALM,33,MALE,BLACK,5.1,140,THN,BRO,BLK,0,43,C,(null),1319 HARROD AVENUE,NA,HARROD AVENUE,1019014,242609,(null),PBBX,BRONX,4374,N,N,NA
NA,2021-08-08,21:54:00,2021,August,Sunday,Based on Radio Run,APP,POM,052,LT,052,N,(null),(null),(null),1,GRAND LARCENY AUTO,20,Y,(null),Y,Y,GRAND LARCENY AUTO,N,(null),Y,(null),(null),(null),Y,Y,Y,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),Y,(null),(null),DE,CALM,20,MALE,BLACK,6.0,180,MED,BRO,BLK,GREEN HAT WITH BOLT CUTTERS STICKING OUT OF HIS BACKPACK,052,D,(null),E 209 ST && HULL AVE,NA,E 209 ST,1018971,258740,NA,PBBX,BRONX,NA,N,N,4661
2017115010053,2017-02-08,1899-12-31 19:25:00,2017,February,Wednesday,Based on Self Initiated,APP,DT3,596,LT,596,Y,O,P,PSB,1,CRIMINAL TRESPASS,5,Y,(null),N,Y,CRIMINAL TRESPASS,N,(null),N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),CM,CRIMINAL TRESPASS,18,MALE,WHITE HISPANIC,5.5,134,THN,BRO,BLK,(null),115,H,(null),34-44 89 STREET,(null),89 STREET,1017939,213882,(null),PBQN,QUEENS,NA,NA,NA,NA
686,2018-01-25,1899-12-31 10:30:00,2018,January,Thursday,Based on Radio Run,APP,POM,807,SGT,807,Y,(null),H,Housing,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,24,MALE,WHITE HISPANIC,5.5,300,HEA,BRO,BRO,?TIKI?W/CROWN AND CROWN ?125? ON LEFT NECK,40,B,(null),400 EAST 147 STREET,(null),EAST 147 STREET,1006901,236034,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2020-11-07,1899-12-31 21:47:00,2020,November,Saturday,Based on Self Initiated,APP,POM,807,SGT,807,NA,O,H,Housin,0,CPW,1,Y,(null),Y,Y,CPW,N,(null),Y,(null),(null),(null),Y,Y,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(,(null),(null),(null),Y,(null),(null),CM,NERVOUS,21,MALE,BLACK,6.1,154,THN,BRO,BLK,(null),42,C,(null),871 MELROSE AVE,NA,MELROSE AVE,1007952,239522,10451,PBBX,BRONX,NA,N,N,8231
NA,2019-02-15,1899-12-31 09:45:00,2019,February,Friday,Based on Self Initiated,APP,POM,60,SGT,60,NA,(null),(null),(null),0,ROBBERY,9,Y,(null),Y,Y,ROBBERY,N,(null),N,(null),S,(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),NA,NA,18,FEMALE,BLACK,5.6,185,HEA,BRO,BLK,NA,60,D,(null),MERMAID AVENUE && WEST 36 STREET,NA,MERMAID AVENUE,983768,148674,(null),PBBS,BROOKLYN,6202,N,N,NA
5761,2018-07-03,1899-12-31 04:48:00,2018,July,Tuesday,Based on Radio Run,APP,POM,75,SGT,75,Y,O,P,PSB,1,BURGLARY,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,Y,(null),(null),(null),(null),(null),(null),DE,CALM AND COMPLIANT,21,MALE,BLACK HISPANIC,5.0999999999999996,130,THN,BRO,BLK,(null),75,E,(null),1388 PENNSYLVANIA AVENUE,(null),PENNSYLVANIA AVENUE,1017072,175312,(null),PBBN,BROOKLYN,NA,NA,NA,NA
NA,2020-08-11,1899-12-31 22:46:00,2020,August,Tuesday,Based on C/W on Scene,APP,POM,72,SGT,72,NA,(null),(null),(null),5,GRAND LARCENY,45,Y,(null),N,Y,OTHER,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),Y,(null),Y,(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(,(null),(null),(null),Y,(null),(null),SA,COOPERATIVE.,40,MALE,WHITE HISPANIC,5.9,130,MED,ZZZ,BLK,N/A,72,C,(null),50 ST && 7 AVE,NA,50 ST,982609,173336,11220,PBBS,BROOKLYN,NA,N,N,6511
2017121010095,2017-10-01,1899-12-31 18:30:00,2017,October,Sunday,Based on C/W on Scene,APP,POM,121,SGT,121,Y,O,P,PSB,2,MENACING,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),CM,MENACING,27,MALE,BLACK,5.8,185,MED,BRO,BLD,BLACK,121,C,(null),226 NICHOLAS AVENUE,(null),NICHOLAS AVENUE,945135,170458,(null),PBSI,STATEN IS,NA,NA,NA,NA
NA,2020-08-18,1899-12-31 09:50:00,2020,August,Tuesday,Based on Radio Run,APP,POM,120,SGT,120,NA,O,P,PSB,5,GRAND LARCENY,25,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),SA,ANNOYED,25,MALE,BLACK,5.11,200,MED,BRO,(nu,(null),120,C,(null),6 CLOVE LAKE PL,NA,CLOVE LAKE PL,951832,168144,10310,PBSI,STATEN ISLAND,NA,N,N,6480
NA,2019-06-19,1899-12-31 16:19:00,2019,June,Wednesday,Based on C/W on Scene,APP,POM,18,SSA,18,NA,I,P,PSB,1,PETIT LARCENY,191,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,"HE WAS SORRY DID NOT WANTED TO GO TO JAIL, WANTED TO RETURNED STOLEN PROPERTY AN",42,MALE,WHITE HISPANIC,5.11,200,MED,BRO,BLK,"EYE GLASSES, BACKPACK",18,D,(null),721 9 AVENUE,NA,9 AVENUE,987202,217243,(null),PBMS,MANHATTAN,1289,N,N,NA
NA,2021-01-11,03:50:00,2021,January,Monday,Based on Radio Run,APP,POM,121,SGT,121,N,I,(null),(null),1,ASSAULT,2,Y,(null),N,Y,ASSAULT,N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,COMPLIANT AND CALM,50,MALE,MIDDLE EASTERN/SOUTHWEST ASIAN,5.8,160,THN,BRO,BLK,(null),121,A,(null),1841 FOREST AVE,NA,FOREST AVE,942604,167163,NA,PBSI,STATEN ISLAND,NA,N,N,207
9354,2018-10-30,1899-12-31 19:07:00,2018,October,Tuesday,Based on Radio Run,APP,POM,67,SGT,67,Y,O,P,PSB,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),DE,UPSET,31,MALE,BLACK,5.1100000000000003,210,HEA,BRO,BLK,(null),67,E,(null),EAST 55 STREET && CHURCH AVENUE,(null),EAST 55 STREET,1004892,176989,(null),PBBS,BROOKLYN,NA,NA,NA,NA
NA,2020-02-01,1899-12-31 07:40:00,2020,February,Saturday,Based on Radio Run,APP,POM,105,SGT,105,NA,(null),P,PSB,1,ASSAULT,10,Y,(null),Y,Y,ASSAULT,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),Y,(null),SB,QUIET,14,MALE,BLACK,6,150,THN,BRO,BLK,(null),105,B,(null),136-20 BROOKVILLE BLVD,NA,BROOKVILLE BLVD,1057538,183629,11422,PBQS,QUEENS,NA,N,N,929
2017025010070,2017-04-26,1899-12-31 21:46:00,2017,April,Wednesday,Based on C/W on Scene,APP,POM,025,SGT,025,Y,(null),P,PSB,1,CPW,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),CM,CPW,24,MALE,BLACK,5.8,150,MED,BRO,BLK,TEAR D,25,B,(null),2058 LEXINGTON AVENUE,(null),LEXINGTON AVENUE,1001512,232231,(null),PBMN,MANHATTAN,NA,NA,NA,NA
NA,2019-05-31,1899-12-31 03:06:00,2019,May,Friday,Based on Radio Run,APP,POM,79,LT,79,NA,O,P,PSB,8,ROBBERY,0,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,CALM,27,FEMALE,BLACK,5.1,120,THN,ZZZ,BLK,(null),79,A,(null),PERRY PLACE && HERKIMER PLACE,NA,PERRY PLACE,997562,186685,(null),PBBN,BROOKLYN,9445,N,N,NA
NA,2020-03-14,1899-12-31 17:40:00,2020,March,Saturday,Based on Radio Run,APP,POM,122,SGT,122,NA,I,P,PSB,1,ROBBERY,3,Y,(null),Y,Y,ROBBERY,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(,(null),(null),(null),Y,(null),(null),SA,CALM,27,MALE,WHITE,5.1,180,MED,BRO,BLK,NONE,122,B,(null),21 8 ST,NA,8 ST,951972,148089,10306,PBSI,STATEN ISLAND,NA,N,N,2495
NA,2020-06-07,1899-12-31 21:18:00,2020,June,Sunday,Based on Radio Run,APP,POM,804,LT,804,NA,O,H,Housin,1,OTHER,2,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,SHOCKED,20,MALE,BLACK,5.7,165,THN,BRO,BLK,WHITE SHIRT BLUE JEANS GRAY S,9,A,(null),920 E 6 ST,NA,E 6 ST,990959,202149,10009,PBMS,MANHATTAN,NA,N,N,5320
NA,2020-10-29,1899-12-31 02:25:00,2020,October,Thursday,Based on Radio Run,APP,POM,110,SGT,110,NA,O,(null),(null),1,PETIT LARCENY,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),Y,(null),SB,HEAVILY INTOX,24,MALE,BLACK HISPANIC,5.8,170,MED,BRO,BLK,BROWN COAT BLACK SWEATER BLUE,110,C,(null),102-04 LEWIS AVE,NA,LEWIS AVE,1023461,209215,11368,PBQN,QUEENS,NA,N,N,8018
NA,2021-11-24,22:35:00,2021,November,Wednesday,Based on Radio Run,APP,DTS,067,SGT,067,Y,I,(null),(null),0,CPW,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,AGGRAVATED,28,MALE,BLACK,6.3,270,HEA,BRO,BLK,(null),067,B,(null),3323 AVENUE H,NA,AVENUE H,999847,169539,NA,PBBS,BROOKLYN,NA,N,N,7815
NA,2019-08-22,1899-12-31 15:47:00,2019,August,Thursday,Based on C/W on Scene,APP,POM,110,SGT,110,NA,(null),(null),(null),0,THEFT OF SERVICES,15,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,30,MALE,BLACK,6.2,200,THN,BRO,BLK,BAIRD,110,B,(null),92 STREET && 59 AVENUE,NA,92 STREET,1020507,206769,(null),PBQN,QUEENS,12068,N,N,NA
NA,2021-05-11,21:25:00,2021,May,Tuesday,Based on Self Initiated,APP,POM,075,(null),(null),(null),(null),(null),(null),1,CPW,18,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),DE,CALM,20,FEMALE,BLACK,5.10,160,THN,BRO,BLK,(null),075,B,(null),SHEFFIELD AVE && BLAKE AVE,NA,SHEFFIELD AVE,1013155,182550,NA,PBBN,BROOKLYN,NA,Y,Y,2832
NA,2020-02-08,1899-12-31 15:30:00,2020,February,Saturday,Based on C/W on Scene,APP,POF,109,SGT,109,NA,(null),P,PSB,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),Y,(null),(null),SA,CALM,36,MALE,WHITE HISPANIC,5.5,185,MED,BRO,BLK,(null),109,B,(null),136-21 41 AVE,NA,41 AVE,1031697,215785,11354,PBQN,QUEENS,NA,N,N,1359
2017061010026,2017-03-19,1899-12-31 21:41:00,2017,March,Sunday,Based on Self Initiated,APP,POM,061,SGT,061,Y,(null),P,PSB,1,GRAND LARCENY AUTO,25,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,GRAND LARCENY AUTO,21,MALE,BLACK,5.8,170,MED,BRO,BLK,(null),61,C,(null),CONEY ISLAND AVENUE && BANNER AVENUE,(null),CONEY ISLAND AVENUE,995336,151859,(null),PBBS,BROOKLYN,NA,NA,NA,NA
2017088010060,2017-08-13,1899-12-31 02:05:00,2017,August,Sunday,Based on C/W on Scene,APP,POM,803,SGT,803,Y,O,H,Housing,1,ASSAULT,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,FINE,21,MALE,BLACK,6.2,140,THN,BRO,BLK,(null),88,C,(null),86 CARLTON AVENUE,(null),CARLTON AVENUE,991660,192500,(null),PBBN,BROOKLYN,NA,NA,NA,NA
569,2018-01-22,1899-12-31 00:01:00,2018,January,Monday,Based on Self Initiated,APP,POM,79,SGT,79,Y,(null),P,PSB,5,BURGLARY,16,N,ARREST,N,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,Y,(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),N/A,N/A,40,MALE,WHITE HISPANIC,5.7,140,THN,BRO,BLK,UNK,79,B,(null),226 QUINCY STREET,(null),QUINCY STREET,997463,189483,(null),PBBN,BROOKLYN,NA,NA,NA,NA
2017048010181,2017-10-25,1899-12-31 01:35:00,2017,October,Wednesday,Based on Self Initiated,APP,POM,048,SGT,048,Y,O,P,PSB,0,ROBBERY,1,Y,(null),N,Y,ROBBERY,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),Y,Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),CM,ROBBERY,19,MALE,BLACK,5.5,130,MED,BRO,BLK,(null),48,D,(null),BOSTON ROAD && CROSS BRONX EXPRESSWAY,(null),BOSTON ROAD,1016378,245143,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2019-02-27,1899-12-31 20:50:00,2019,February,Wednesday,Based on Radio Run,APP,POM,33,SGT,33,NA,(null),(null),(null),0,ROBBERY,2,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,(null),MALE,BLACK,5.9,NA,(null),(null),BLK,(null),33,A,(null),EDGECOMBE AVENUE && WEST 162 STREET,NA,EDGECOMBE AVENUE,1001475,243456,(null),PBMN,MANHATTAN,3370,N,N,NA
NA,2020-01-05,1899-12-31 20:48:00,2020,January,Sunday,Based on C/W on Scene,APP,POM,123,SGT,123,NA,O,P,PSB,1,GRAND LARCENY AUTO,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,INTOX,36,MALE,WHITE,5.11,180,U,BLU,BLK,LEFT ARM SLEEVE TATTOO TO WRI,123,A,(null),PLEASANT PLAINS AVE && GAYNOR ST,NA,PLEASANT PLAINS AVE,923133,130142,10309,PBSI,STATEN ISLAND,NA,(,(,932
9851,2018-11-16,1899-12-31 23:51:00,2018,November,Friday,Based on Self Initiated,APP,POM,801,SGT,801,Y,O,(null),(null),1,CPW,6,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),DE,NORMAL,27,MALE,BLACK,6,150,MED,BRO,BLK,SCAR IN RIGHT SIDE OF FACE,69,B,(null),9611 SEAVIEW AVENUE,(null),SEAVIEW AVENUE,1014690,170062,(null),PBBS,BROOKLYN,NA,NA,NA,NA
NA,2019-07-04,1899-12-31 09:00:00,2019,July,Thursday,Based on Radio Run,APP,POM,50,SGT,50,NA,I,P,PSB,1,CPW,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,COOPERATIVE,63,MALE,BLACK,5.5,160,MED,BLK,BLD,(null),50,A,1K,2715 WEBB AVENUE,NA,WEBB AVENUE,1011345,256129,(null),PBBX,BRONX,5793,N,N,NA
NA,2020-01-30,1899-12-31 20:45:00,2020,January,Thursday,Based on Self Initiated,APP,LT,114,CPT,114,NA,O,P,PSB,1,CPW,20,Y,(null),N,N,(null),N,(null),N,(null),(null),V,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(,(null),(null),Y,(null),(null),(null),CM,SURPRISED,23,MALE,MIDDLE EASTERN/SOUTHWEST,6,180,THN,GRN,BLK,TAN PANTS / BLACK COAT,114,A,(null),28 AVE && 56 PL,NA,28 AVE,1010643,216646,11377,PBQN,QUEENS,NA,N,N,931
